Dstat 0.7.0 CSV output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,,,,,,,,,,,,,,,,
Host:,server.local,,,,User:,root,,,,,,,,,,,,,,,,,,,,,,,,
Cmdline:,dstat -Tcdilmnprsy --proc-count --output /tmp/dstat_Tcdilmnprsy_proc_server.local_20180317_214611.csv 1 86400,,,,Date:,17 Mar 2018 21:46:11 GMT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epoch,total cpu usage,,,,,,dsk/total,,interrupts,,,load avg,,,memory usage,,,,net/total,,procs,,,io/total,,swap,,system,,procs
1521323290.489,3.666,6.795,87.674,1.264,0,0.601,40960,7985152,793,688,592,21.23,18.84,20.51,18851823616,5902336,225860481024,26073878528,24690582,20803813,1,1,0,5,1418,0,34357637120,43809,87131,2557
1521323291.489,22.933,15.965,49.699,9.218,0,2.186,5713920,65573376,2588,2662,1864,21.23,18.84,20.51,17056071680,5902336,225873190912,27856920576,179157306,193124122,16,15,32,69,3061,0,34357637120,117220,148747,2437
1521323292.489,5.756,6.357,61.069,26.281,0,0.538,327680,55410688,1004,928,687,21.23,18.84,20.51,16880402432,5902336,225875660800,28030119936,54021699,37633521,27,5,27,9,1932,0,34357637120,45839,95991,2428
1521323293.489,27.137,13.743,54.307,1.868,0,2.945,557056,20820992,3258,3125,2158,21.23,18.84,20.51,16180084736,5902336,225876684800,28729413632,215077064,220496715,5,2,21,12,580,0,34357637120,135159,186215,2101
1521323294.489,0.911,1.257,94.094,3.362,0,0.377,524288,40763904,216,167,145,19.61,18.54,20.4,15934373888,5910528,225879232512,28972568576,8722908,5855021,1,1,0,12,1110,0,34357637120,14527,21752,2053
1521323295.489,0.125,0.282,96.177,3.416,0,0,0,40066048,4,56,0,19.61,18.54,20.4,15908753408,5910528,225879928832,28997492736,2526524,2203981,0,1,0,0,1022,0,34357637120,6641,11204,2045
1521323296.488,0.816,2.511,92.279,4.331,0,0.063,20480,42015744,36,115,17,19.61,18.54,20.4,15321800704,5910528,225880485888,29583888384,5077037,4058943,1,8,31,5,998,0,34357637120,10791,14360,1829
1521323297.489,22.152,15.696,58.228,1.867,0,2.057,4096,42158592,2451,2991,1703,19.61,18.54,20.4,15585632256,5910528,225925488640,29275054080,202781185,183727260,30,1,49,1,1412,0,34357637120,98040,223800,1805
1521323298.489,34.756,18.09,41.493,1.803,0,3.858,57344,147986944,4161,4102,3013,19.61,18.54,20.4,15479320576,5910528,225950744576,29356109824,230047953,236199135,9,0,16,7,1680,0,34357637120,158942,240924,1797
1521323299.489,9.826,9.826,78.641,0.379,0,1.327,0,6812160,2151,2069,1668,18.68,18.36,20.33,15164284928,5910528,225952391168,29669498880,44341585,29681448,1,0,0,0,119,0,34357637120,81563,188250,1765
1521323300.488,5.265,5.485,88.808,0,0,0.441,0,28672,988,991,764,18.68,18.36,20.33,15129899008,5918720,225952681984,29703585792,8886429,8301791,0,0,0,0,3,0,34357637120,40759,99272,1765
1521323301.489,2.724,2.63,94.208,0.376,0,0.063,2981888,10806784,83,176,45,18.68,18.36,20.33,15497519104,5918720,225956196352,29332451328,15415113,12479783,1,0,320,46,120,0,34357637120,11385,17034,1917
1521323302.489,13.816,26.273,57.319,0.316,0,2.276,1314816,32124416,2433,2259,1977,18.68,18.36,20.33,17116688384,5918720,225964285952,27705192448,55160364,36100960,16,1,426,21,810,0,34357637120,108881,347318,2114
1521323303.489,41.903,30.83,18.326,1.4,0,7.541,8732672,87199744,6645,6397,5018,18.68,18.36,20.33,16831434752,5918720,225974759424,27979972608,257932865,244226047,31,5,86,170,1629,0,34357637120,259965,422698,2029
1521323304.489,34.317,27.365,29.492,2.698,0.032,6.095,13606912,93208576,5911,5529,4272,17.99,18.22,20.28,16790081536,5918720,225998520320,27997564928,352184961,350209675,15,4,127,347,1891,0,34357637120,222725,378076,1949
1521323305.489,13.208,8.307,71.77,4.265,0,2.451,5287936,62493184,2641,2408,2028,17.99,18.22,20.28,15903326208,5918720,226010009600,28872830976,233498834,256055648,13,0,17,147,1870,0,34357637120,104870,125832,1853
1521323306.489,16.343,24.897,55.994,0.413,0,2.353,4915200,5215744,2909,2789,2328,17.99,18.22,20.28,16103403520,5926912,226017464320,28665290752,41657250,31327152,37,0,308,64,205,0,34357637120,119365,370846,1993
1521323307.489,36.199,23.528,35.689,0.159,0,4.425,3633152,9274368,4585,4416,3266,17.99,18.22,20.28,17043292160,5926912,226022137856,27720728576,247736076,233098341,20,1,236,55,387,0,34357637120,184247,330994,2045
1521323308.489,25.94,30.248,37.191,0.354,0,6.268,3772416,66029056,5872,5564,4703,17.99,18.22,20.28,16953761792,5926912,226033340416,27799056384,104276207,99998084,7,0,25,57,1241,0,34357637120,227062,530815,1995
1521323309.489,10.662,21.546,65.047,1.136,0,1.609,4096,37817344,2048,1990,1605,18.55,18.34,20.3,15690989568,5926912,226034335744,29060833280,36649127,32008693,27,0,231,1,1264,0,34357637120,87749,240697,1933
1521323310.489,38.547,21.415,34.327,0.603,0,5.108,13008896,51121152,5249,5108,3858,18.55,18.34,20.3,15934795776,5926912,226050109440,28801253376,264384166,250567900,10,2,16,271,1085,0,34357637120,203833,334550,1885
1521323311.488,44.647,22.04,27.204,4.471,0,1.637,6815744,32181248,1673,1540,1215,18.55,18.34,20.3,19998085120,5926912,226067058688,24721014784,151121075,59291490,15,7,112,109,955,0,34357637120,92320,149035,1901
1521323312.489,18.77,9.765,54.249,16.138,0,1.078,7962624,64411648,1615,1858,1302,18.55,18.34,20.3,20431159296,5935104,226086977536,24268013568,83793239,56449865,13,8,0,163,1220,0,34357637120,73397,189062,1885
1521323313.489,9.246,3.578,75.586,11.146,0,0.443,9666560,25310720,692,710,468,18.55,18.34,20.3,20121780224,5935104,226093170688,24571199488,37188497,36805844,2,2,0,140,488,0,34357637120,36686,109948,1845
1521323314.489,19.275,10.592,60.878,8.142,0,1.113,2883584,61003776,2087,2223,1321,18.34,18.3,20.28,19835604992,5935104,226098716672,24851828736,185677041,215014562,1,4,0,47,2027,0,34357637120,95641,135242,1805
1521323315.489,8.714,4.309,85.234,0.919,0,0.824,135168,48414720,1202,1083,949,18.34,18.3,20.28,18283544576,5935104,226101108736,26401497088,60773646,53456449,0,0,0,6,662,0,34357637120,55741,85605,1773
1521323316.489,24.29,19.685,50.347,3.028,0,2.65,393216,103918592,3128,3010,2270,18.34,18.3,20.28,18852614144,5935104,226102923264,25830612992,154467677,164974664,108,7,512,16,3272,0,34357637120,131046,147354,2021
1521323317.489,29.87,30.632,24.531,8.357,0,6.609,8212480,80296448,6071,5987,4858,18.34,18.3,20.28,17023819776,5935104,226116669440,27645661184,166563793,128279520,27,5,40,198,1266,0,34357637120,240348,468106,1965
1521323318.489,13.861,25.168,57.873,0.543,0,2.555,4128768,30237184,3154,3244,2561,18.34,18.3,20.28,17266696192,5943296,226126311424,27393134592,46598103,39104947,3,0,64,70,502,0,34357637120,128717,381827,1965
1521323319.489,11.52,15.424,68.93,2.507,0.032,1.587,184320,86595072,2199,2184,1836,18.24,18.28,20.26,16114962432,5943296,226126958592,28544221184,44523569,41093725,10,1,52,11,1576,0,34357637120,88221,259800,1848
1521323320.489,21.994,21.171,50.158,4.177,0,2.5,12713984,51183616,2479,2463,1869,18.24,18.28,20.26,15699292160,5943296,226142011392,28944838656,149063796,158435969,72,2,173,274,2498,0,34357637120,112541,204786,1805
1521323321.489,18.677,12.915,60.715,4.558,0,3.134,65536,19139584,3392,3405,2642,18.24,18.28,20.26,15919435776,5943296,226147184640,28719521792,143591390,120370513,13,2,48,2,767,0,34357637120,134423,230769,1805
1521323322.489,9.512,16.646,69.562,2.632,0,1.649,3522560,48032256,2337,2080,1704,18.24,18.28,20.26,15365271552,5943296,226155454464,29265416192,47946500,44326993,3,1,219,49,1491,0,34357637120,89296,222597,1822
1521323323.489,33.037,26.341,35.417,1.333,0,3.872,6332416,31251968,3718,4531,2754,18.24,18.28,20.26,16103198720,5943296,226163863552,28519079936,186787811,197602169,74,5,181,155,1170,0,34357637120,156815,282113,1881
1521323324.489,29.156,28.997,35.057,1.618,0,5.171,14000128,38475264,5426,5724,4340,26.87,20.06,20.83,16852860928,5951488,226184572928,27748700160,153633491,129700464,51,0,256,289,990,0,34357637120,213638,425144,1917
1521323325.489,30.587,23.758,38.794,3.014,0.032,3.815,15269888,47010816,4476,4258,3356,26.87,20.06,20.83,16103653376,5951488,226131361792,28551118848,167516475,183903322,13,0,32,180,1430,0,34357637120,175258,390989,1837
1521323326.489,17.651,12.19,67.556,0.127,0,2.476,131072,31270400,2691,2616,2074,26.87,20.06,20.83,15204741120,5951488,226133913600,29447479296,146419785,122706714,8,0,176,3,971,0,34357637120,108749,203106,1789
1521323327.489,32.521,28.531,34.452,0.158,0,4.338,1277952,50739200,4405,4126,3292,26.87,20.06,20.83,15877361664,5951488,226140712960,28768059392,212834370,214643042,45,3,336,12,1585,0,34357637120,174440,311143,1901
1521323328.489,33.291,33.291,21.327,5.3,0,6.791,114847744,129157120,6755,6640,5039,26.87,20.06,20.83,16223293440,5951488,226302357504,28260483072,412454439,318496227,35,3,293,598,4020,0,34357637120,239436,479537,1945
1521323329.489,19.195,26.988,49.984,0.798,0,3.034,21450752,39621632,3417,3181,2754,28.72,20.56,20.99,16287236096,5959680,226324328448,28174561280,98144288,126837113,38,0,75,118,1270,0,34357637120,139177,355347,1909
1521323330.489,40.918,22.275,30.911,0.446,0,5.449,4096,46761472,6047,5758,4595,28.72,20.56,20.99,16399577088,5959680,226328719360,28057829376,262647454,260824163,19,2,64,1,1147,0,34357637120,226636,378331,1885
1521323331.489,21.154,22.011,54.044,0.539,0,2.252,0,22251008,2622,2511,2045,28.72,20.56,20.99,15035867136,5959680,226330812416,29419446272,141607037,157511851,27,0,81,0,963,0,34357637120,112938,230247,1757
1521323332.489,22.475,19.373,54.827,0.032,0.032,3.261,131072,8728576,3757,3584,2956,28.72,20.56,20.99,15130112000,5959680,226331500544,29324513280,132775872,105428497,0,0,96,4,176,0,34357637120,145724,290875,1781
1521323333.489,20.342,22.75,54.911,0.063,0,1.933,20480,32653824,2211,2491,1897,28.72,20.56,20.99,15968034816,5959680,226341634048,28476456960,110478198,83920578,12,0,275,5,1297,0,34357637120,99967,241901,1853
1521323334.489,14.509,23.565,59.12,0.032,0,2.774,176128,24180736,3287,3102,2410,28.58,20.67,21.02,16847167488,5967872,226342875136,27596075008,55556680,41009151,28,1,142,21,554,0,34357637120,133571,346935,1911
1521323335.489,16.698,25.746,54.476,0.508,0,2.571,90112,58865152,2479,2373,2009,28.58,20.67,21.02,16135798784,5967872,226346508288,28303810560,58292944,37433309,21,3,335,7,1687,0,34357637120,112413,338887,1925
1521323336.488,26.81,33.632,30.429,3.011,0.032,6.086,2072576,27277824,5950,5613,4745,28.58,20.67,21.02,16531177472,5967872,226350198784,27904741376,66363456,55023843,48,0,112,37,737,0,34357637120,232439,611065,1906
1521323337.489,9.606,17.017,71.247,0.318,0,1.813,12255232,13724160,1934,1676,1498,28.58,20.67,21.02,15459581952,5967872,226366136320,28960399360,42121678,30416977,5,0,0,129,542,0,34357637120,82105,243755,1757
1521323338.489,0.753,1.13,92.122,5.901,0,0.094,8192,47917568,117,110,82,28.58,20.67,21.02,15247806464,5967872,226368430080,29169881088,7637440,10549587,2,9,32,2,1350,0,34357637120,10375,13798,1749
1521323339.489,1.193,1.977,88.606,8.035,0,0.188,102400,28230656,312,372,225,26.61,20.39,20.93,15174787072,5967872,226368884736,29242445824,10956074,10950197,0,3,32,4,924,0,34357637120,17328,45671,1749
1521323340.489,0.344,0.595,90.889,8.14,0,0.031,73728,42579456,33,32,4,26.61,20.39,20.93,15218659328,5976064,226369314816,29198135296,4373299,4261455,0,2,32,4,1413,0,34357637120,6791,10593,1765
1521323341.489,0.563,1.252,94.681,3.473,0,0.031,4096,46496256,29,42,15,26.61,20.39,20.93,15279562752,5976064,226369363968,29137182720,4023106,3256567,2,1,48,1,1315,0,34357637120,7400,11221,1789
1521323342.489,6.792,12.799,66.258,13.522,0,0.629,36864,52992000,995,963,770,26.61,20.39,20.93,15300857856,5976064,226369478656,29115772928,17054448,9371638,49,1,371,2,1594,0,34357637120,50023,106979,1900
1521323343.489,16.418,26.516,50.778,3.62,0.032,2.636,1081344,23549440,2860,2779,2269,26.61,20.39,20.93,16589291520,5976064,226370985984,27825831936,36657245,29294912,2,0,1033,15,856,0,34357637120,122082,287767,2372
1521323344.489,3.052,4.72,92.008,0,0,0.22,0,793088,264,284,205,24.48,20.05,20.81,17105006592,5976064,226371235840,27309867008,5699467,4928753,0,0,372,0,70,0,34357637120,21858,51644,2549
1521323345.489,0.157,0.282,99.561,0,0,0,0,81920,30,13,6,24.48,20.05,20.81,17123758080,5976064,226371239936,27291111424,778770,1242101,0,0,16,0,20,0,34357637120,7725,15529,2557
1521323346.489,1.537,2.133,93.946,2.164,0,0.22,8192,74103808,290,324,212,24.48,20.05,20.81,16907636736,5984256,226371252224,27507212288,4552136,6120839,0,4,16,2,3466,0,34357637120,21466,47074,2541
1521323347.489,7.722,8.544,77.152,5.665,0,0.918,77824,10618880,1110,1111,949,24.48,20.05,20.81,17585233920,5984256,226370273280,26830594048,22926219,19949392,5,0,465,5,556,0,34357637120,56015,149031,2769
1521323348.489,25.158,33.291,36.013,3.038,0,2.5,55881728,45129728,2403,2353,1434,24.48,20.05,20.81,20116779008,5984256,226439610368,24229711872,178735344,107759697,50,5,295,465,1428,0,34357637120,116619,258606,2889
1521323349.489,47.666,30.772,11.273,2.286,0.032,7.971,159707136,28158976,6374,6162,4912,33.33,21.96,21.43,21424508928,5984256,226666848256,22694744064,231151103,264518448,140,2,24,807,291,0,34357637120,261138,416665,2877
1521323350.489,27.121,29.531,33.676,3.406,0,6.266,19333120,27684352,5696,5432,4664,33.33,21.96,21.43,21165887488,5984256,226709798912,22910414848,84615512,76195179,28,8,16,129,2079,0,34357637120,222248,474680,2829
1521323351.489,24.215,17.423,53.888,2.698,0,1.777,0,18508800,2436,2386,1970,33.33,21.96,21.43,21386129408,5984256,226725081088,22674890752,47810422,33890098,9,0,0,0,940,0,34357637120,108963,283505,2797
1521323352.489,30.239,6.514,61.737,0.692,0,0.818,16384,40747520,1125,1138,922,33.33,21.96,21.43,21470224384,5984256,226728226816,22587650048,14163099,23746616,9,1,16,4,1225,0,34357637120,60059,120802,2805
1521323353.488,31.821,10.744,51.04,5.608,0.032,0.756,0,18943488,909,907,726,33.33,21.96,21.43,22528851968,5992448,226729648128,21527592960,27077412,16402937,39,1,416,0,787,0,34357637120,59377,133615,2989
1521323354.489,36.277,19.219,38.215,3.272,0,3.018,7540736,84701696,3661,3368,2766,33.46,22.18,21.5,21187702784,5992448,226733281280,22865108992,65382858,59498553,35,0,64,163,2397,0,34357637120,150890,358231,2829
1521323355.489,34.87,15.224,47.189,0.663,0,2.053,10280960,39201792,2573,2477,2003,33.46,22.18,21.5,19847917568,5992448,226752020480,24186155008,73294564,57201938,8,0,16,135,1114,0,34357637120,111014,279877,2605
1521323356.489,16.057,8.36,74.385,0.221,0,0.978,1486848,4352512,1038,942,794,33.46,22.18,21.5,18161561600,5992448,226641600512,25982930944,38653664,37147790,1,0,32,37,192,0,34357637120,55565,102865,2085
1521323357.489,7.439,10.483,81.293,0.377,0,0.408,8192,41513984,1182,388,1136,33.46,22.18,21.5,17227423744,5992448,226640719872,26917949440,20867266,19185775,10,0,16,2,1422,0,34357637120,34552,31330,1981
1521323358.489,15.138,20.352,63.128,0.722,0,0.66,0,18467840,1308,728,1134,33.46,22.18,21.5,17691422720,6000640,226642890752,26451771392,26046637,21482708,26,0,496,0,956,0,34357637120,48977,70931,2193
1521323359.489,27.103,39.13,29.737,0.159,0,3.872,786432,16750080,4437,3836,3536,36.79,23.05,21.79,18958438400,6000640,226646077440,25181569024,64325811,46097023,31,0,464,21,182,0,34357637120,175849,409736,2373
1521323360.489,28.544,39.216,25.587,1.125,0,5.529,5513216,86567424,6084,5648,4641,36.79,23.05,21.79,19639930880,6000640,226655170560,24490983424,88764817,76675089,31,4,182,147,1294,0,34357637120,232290,532225,2393
1521323361.489,29.327,36.085,26.777,3.825,0,3.985,15405056,124194304,4168,4189,3392,36.79,23.05,21.79,20387188736,6000640,226684411904,23714484224,116944147,95298503,21,8,58,275,1763,0,34357637120,183949,446385,2285
1521323362.489,21.925,21.957,46.845,4.716,0.032,4.525,13205504,63293440,4215,3975,3284,36.79,23.05,21.79,19419144192,6004736,226697666560,24669270016,93784081,84591944,1,0,0,234,1176,0,34357637120,168639,420439,2165
1521323363.489,13.325,9.252,75.687,0.379,0,1.358,12288,51989504,1682,1931,1330,36.79,23.05,21.79,18229719040,6004736,226713116672,25843245056,60509949,61717037,10,0,0,3,1303,0,34357637120,72594,160563,2045
1521323364.489,7.37,5.921,85.953,0.063,0,0.693,12288,84458496,1249,1005,844,33.84,22.67,21.67,18011578368,6012928,226718973952,26055520256,21181772,24535513,9,0,16,3,1197,0,34357637120,46998,110459,2029
1521323365.489,6.471,8.649,83.996,0.063,0,0.821,0,16149504,1202,1212,943,33.84,22.67,21.67,16964149248,6012928,226719870976,27102052352,27503114,23926123,14,0,48,0,603,0,34357637120,51635,127508,1949
1521323366.489,6.784,13.097,79.24,0.094,0,0.785,86016,36141568,975,1077,761,33.84,22.67,21.67,17686302720,6012928,226724646912,26375122944,43515815,37816022,16,1,256,9,1080,0,34357637120,48314,131287,2069
1521323367.488,12.091,18.851,65.947,0.159,0,2.951,12288,16165888,3057,2930,2492,33.84,22.67,21.67,16839720960,6012928,226726711296,27219640320,39361675,35989425,1,0,16,3,587,0,34357637120,120001,310232,1965
1521323368.489,7.709,9.668,81.453,0.158,0,1.011,3014656,19207168,1512,1505,1111,33.84,22.67,21.67,17401143296,6012928,226733346816,26651582464,47811457,42167770,0,0,224,40,255,0,34357637120,64853,210846,2061
1521323369.489,11.383,17.679,67.822,0.89,0.032,2.194,11571200,15124992,2469,2276,1926,31.21,22.31,21.56,17289101312,6012928,226748985344,26747985920,64004865,61470964,5,0,274,217,539,0,34357637120,98252,253155,2100
1521323370.489,11.554,22.602,64.039,0.127,0,1.678,1941504,38717952,1928,1895,1570,31.21,22.31,21.56,18637582336,6021120,226754666496,25393815552,60314173,39880175,15,0,254,30,858,0,34357637120,88503,304628,2213
1521323371.489,18.939,29.202,47.22,0,0,4.639,491520,10955776,4776,4466,3684,31.21,22.31,21.56,19214606336,6021120,226758377472,24813080576,68106442,59176679,32,0,16,8,230,0,34357637120,184681,463960,2189
1521323372.489,10.411,14.494,72.373,0.38,0,2.342,4104192,39528960,2529,2436,1974,31.21,22.31,21.56,18450075648,6021120,226771652608,25564336128,62071058,63677124,0,0,32,97,684,0,34357637120,101079,238178,2101
1521323373.489,5.799,12.165,80.334,0.756,0,0.945,4259840,28568576,1077,1113,902,31.21,22.31,21.56,15537070080,6021120,226777022464,28471971840,48920843,46260057,14,0,185,112,1460,0,34357637120,49845,116241,1883
1521323374.489,12.068,19.576,65.22,0.538,0,2.597,7340032,25303040,2699,2674,2222,29.91,22.19,21.52,15742263296,6021120,226785746944,28258054144,44585892,34900489,0,0,7,194,349,0,34357637120,112193,311236,1853
1521323375.489,8.202,9.18,81.293,0.189,0,1.136,1835008,24695296,1636,1560,1320,29.91,22.19,21.52,15664390144,6021120,226788888576,28332785664,39879346,32654773,2,0,240,27,1209,0,34357637120,66794,189871,1925
1521323376.488,7.546,15.536,72.987,2.251,0.032,1.649,131072,36056576,2000,1886,1593,29.91,22.19,21.52,15827779584,6029312,226790330368,28167946240,44183612,36279613,2,2,32,9,2445,0,34357637120,82729,228593,1921
1521323377.489,15.522,26.877,47.519,7.061,0,3.022,8146944,28673024,3550,3450,2851,29.91,22.19,21.52,16803004416,6029312,226801496064,27181555712,74129840,58137312,13,8,504,130,1149,0,34357637120,144017,357961,2127
1521323378.489,15.602,26.756,48.872,5.847,0,2.923,3530752,18891776,3110,2995,2452,29.91,22.19,21.52,18135195648,6029312,226807570432,25843290112,69486214,53408247,53,1,320,43,318,0,34357637120,129906,395815,2269
1521323379.489,24.214,36.113,28.576,5.42,0,5.677,7536640,86941696,6139,5833,4753,28.72,22.07,21.49,19155566592,6029312,226822328320,24808161280,98698556,87874349,22,4,64,96,1498,0,34357637120,233614,582856,2269
1521323380.488,27.924,28.748,34.358,6.244,0,2.726,196608,41814016,3521,3623,2509,28.72,22.07,21.49,19400081408,6029312,226837671936,24548302848,137282008,116382215,9,3,96,6,1244,0,34357637120,144030,361425,2229
1521323381.489,28.621,8.407,48.583,13.476,0.031,0.882,1179648,32862720,1295,1230,964,28.72,22.07,21.49,19544965120,6029312,226841927680,24399163392,42299997,46415482,8,9,16,14,1306,0,34357637120,64100,126095,2229
1521323382.489,33.954,7.92,41.843,15.462,0,0.82,262144,69998080,1162,1213,660,28.72,22.07,21.49,19628597248,6037504,226844921856,24312528896,129278366,126636283,10,9,0,8,2523,0,34357637120,66702,89594,2205
1521323383.489,28.229,4.757,53.907,12.665,0,0.441,1576960,44723712,674,693,497,28.72,22.07,21.49,17744924672,6037504,226847838208,26193285120,49211978,40181197,9,11,0,28,1640,0,34357637120,50058,75436,2005
1521323384.489,28.01,1.163,58.818,11.883,0,0.126,32768,39413248,350,378,193,28.5,22.13,21.51,17629630464,6037504,226848985088,26307432448,40167748,38097453,10,1,48,1,1155,0,34357637120,33606,31892,2015
1521323385.489,32.431,8.722,47.733,10.013,0,1.102,32768,55120896,1759,1709,1508,28.5,22.13,21.51,16807645184,6037504,226851201024,27127201792,57866434,66270089,11,10,16,1,1768,0,34357637120,81164,133101,1917
1521323386.489,37.736,7.818,48.644,4.697,0,1.103,32768,34105856,1802,1593,1297,28.5,22.13,21.51,16243273728,6037504,226852655104,27690119168,100525813,110107960,8,1,16,1,1264,0,34357637120,77758,100744,1869
